query_id,rank,document_id,score
4981,4,239484,0.72102153
4981,5,419171,0.7175405
4981,6,81865,0.7163147
4981,7,497266,0.71583664
4981,8,296401,0.715111
4981,9,507835,0.7123554
4981,10,52940,0.7119111
3875,1,249859,0.8062818
3875,2,136315,0.76181257
3875,3,394059,0.7397935
3875,4,480400,0.73419225
3875,5,249106,0.7209152
3875,6,343477,0.7161083
3875,7,484352,0.71510845
3875,8,77488,0.7123925
3875,9,387186,0.71171033
3875,10,68190,0.70747674
3932,1,173781,0.7850481
3932,2,107697,0.77221584
3932,3,190891,0.7703196
3932,4,527443,0.7696962
3932,5,72510,0.7680228
3932,6,367497,0.759526
3932,7,599860,0.7571441
3932,8,297664,0.7555735
3932,9,497200,0.75286996
3932,10,548971,0.75218976
3934,1,304804,0.78210425
3934,2,68239,0.759792
3934,3,487739,0.75845766
3934,4,439617,0.7450413
3934,5,497993,0.74488723
3934,6,295155,0.7421323
3934,7,278611,0.7415937
3934,8,406286,0.73943746
3934,9,500815,0.73751473
3934,10,79903,0.73374045
7445,1,221869,0.7964219
7445,2,310683,0.79577076
7445,3,483025,0.7909354
7445,4,173680,0.78594565
7445,5,284075,0.7850882
7445,6,491567,0.7831974
7445,7,127160,0.77610064
7445,8,265365,0.7698215
7445,9,573612,0.7673019
7445,10,514780,0.7666681
2264,1,534454,0.8081304
2264,2,419245,0.7359543
2264,3,144894,0.7324483
2264,4,470319,0.7292994
2264,5,141511,0.7259157
2264,6,120523,0.725452
2264,7,332855,0.71857977
2264,8,12987,0.7181349
2264,9,554114,0.7159823
2264,10,128752,0.7129122
2895,1,36190,0.74839973
2895,2,490382,0.7406114
2895,3,426461,0.73620796
2895,4,361821,0.73246956
2895,5,464500,0.7317947
2895,6,379948,0.7308841
2895,7,84770,0.72879744
2895,8,67503,0.72850853
2895,9,440073,0.7284112
2895,10,5188,0.7271515
6787,1,219762,0.81860983
6787,2,106104,0.80844736
6787,3,400730,0.79009175
6787,4,311782,0.7868469
6787,5,38287,0.7851137
6787,6,292065,0.78026366
6787,7,23217,0.77946377
6787,8,391156,0.77922446
6787,9,234040,0.7786214
6787,10,448659,0.7777034
7096,1,422922,0.77927214
7096,2,202432,0.75535417
7096,3,482238,0.7541119
7096,4,273789,0.7509589
7096,5,538580,0.74403346
7096,6,209492,0.7428943
7096,7,168006,0.7335823
7096,8,331606,0.72987235
7096,9,277579,0.7290683
7096,10,272929,0.7285146
2747,1,123693,0.82030916
2747,2,91325,0.76967114
2747,3,540571,0.765974
2747,4,475141,0.7415195
2747,5,568324,0.7358612
2747,6,469601,0.728022
2747,7,184698,0.72795576
2747,8,56412,0.7259656
2747,9,588253,0.7253696
2747,10,172457,0.72484994
1933,1,183612,0.8325888
1933,2,50310,0.80515355
1933,3,316932,0.79636157
1933,4,18950,0.77598
1933,5,130631,0.77426076
1933,6,14255,0.7733681
1933,7,271568,0.77194273
1933,8,528361,0.7674676
1933,9,103405,0.7662611
1933,10,432545,0.7658734
1748,1,18001,0.783434
1748,2,546372,0.74800473
1748,3,401505,0.722085
1748,4,528564,0.71939766
1748,5,295184,0.71696186
1748,6,136018,0.70104766
1748,7,369577,0.6948191
1748,8,463595,0.6902286
1748,9,233015,0.6898013
1748,10,451492,0.6884971
9735,1,164555,0.76695603
9735,2,375992,0.7562568
9735,3,477823,0.75526994
9735,4,134607,0.752175
9735,5,534809,0.75148976
9735,6,467636,0.75055313
9735,7,304941,0.7482996
9735,8,357717,0.7353209
9735,9,345681,0.7339943
9735,10,451352,0.72799754
5862,1,503171,0.7649381
5862,2,425352,0.75047666
5862,3,495751,0.747888
5862,4,170141,0.7425959
5862,5,21194,0.7421802
5862,6,418801,0.74091095
5862,7,281732,0.73891944
5862,8,299840,0.7359179
5862,9,540592,0.7332908
5862,10,454842,0.7312779
10932,1,104134,0.87695897
10932,2,291578,0.8057262
10932,3,529845,0.8003695
10932,4,39376,0.7970994
10932,5,41330,0.7945671
10932,6,262322,0.78827816
10932,7,120394,0.78522027
10932,8,134187,0.7828068
10932,9,323464,0.7821301
10932,10,599790,0.78067315
6041,1,81655,0.8080329
6041,2,425020,0.796723
6041,3,96910,0.7659223
6041,4,367391,0.76403236
6041,5,204297,0.74317455
6041,6,224695,0.74301803
6041,7,263464,0.739168
6041,8,5054,0.73669064
6041,9,537020,0.7331122
6041,10,111091,0.7325536
7178,1,401329,0.7379417
7178,2,498404,0.7275096
7178,3,573819,0.7259714
7178,4,490709,0.7210609
7178,5,169370,0.7188626
7178,6,275777,0.7104443
7178,7,516136,0.7078542
7178,8,431747,0.7072598
7178,9,423884,0.70635545
7178,10,477853,0.7035136
7068,1,181069,0.7553152
7068,2,173846,0.7499207
7068,3,31665,0.7466701
7068,4,135022,0.7417774
7068,5,361929,0.74006176
7068,6,263432,0.73953736
7068,7,10797,0.7386033
7068,8,405301,0.73582757
7068,9,26629,0.7357292
7068,10,164200,0.73428845
7700,1,22221,0.8519386
7700,2,224392,0.84275734
7700,3,422051,0.8363509
7700,4,507468,0.8134601
7700,5,39569,0.81108075
7700,6,253268,0.80901206
7700,7,72360,0.80777895
7700,8,593879,0.8041042
7700,9,331673,0.80401635
7700,10,588607,0.8033334
10558,1,222485,0.8118325
10558,2,483268,0.80093604
10558,3,388028,0.79654276
10558,4,195687,0.79194164
10558,5,576263,0.7896788
10558,6,475748,0.7862343
10558,7,518379,0.785993
10558,8,122114,0.78530943
10558,9,175252,0.7852036
10558,10,526271,0.7837033
3014,1,341399,0.72006106
3014,2,196378,0.7064036
3014,3,228997,0.6965319
3014,4,460398,0.6957583
3014,5,429215,0.6947832
3014,6,367497,0.69142675
3014,7,483648,0.6907957
3014,8,214798,0.690143
3014,9,61962,0.6896515
3014,10,598764,0.68861014
4863,1,87398,0.83287346
4863,2,367137,0.8275801
4863,3,211308,0.8231162
4863,4,152265,0.8196278
4863,5,327556,0.8084955
4863,6,198465,0.80740786
4863,7,316132,0.79391783
4863,8,127434,0.791813
4863,9,466315,0.7914397
4863,10,189761,0.7894369
3149,1,58741,0.6890628
3149,2,169312,0.6853124
3149,3,283795,0.682903
3149,4,76523,0.68168527
3149,5,502126,0.677971
3149,6,580642,0.6765564
3149,7,443960,0.673221
3149,8,98112,0.6717212
3149,9,99679,0.6716919
3149,10,290056,0.6705867
1416,1,430728,0.7549743
1416,2,439502,0.72175664
1416,3,20987,0.71867454
1416,4,518624,0.7154343
1416,5,11659,0.71536374
1416,6,352266,0.712663
1416,7,575899,0.70910895
1416,8,196321,0.70494473
1416,9,526847,0.70273113
1416,10,229911,0.7025563
2801,1,398856,0.8124025
2801,2,224667,0.76748717
2801,3,188508,0.7351176
2801,4,224000,0.7341746
2801,5,221061,0.7311155
2801,6,540937,0.730503
2801,7,120410,0.7299666
2801,8,67146,0.7297741
2801,9,45078,0.72844374
2801,10,453784,0.72815627
5343,1,184365,0.7315331
5343,2,346166,0.7250167
5343,3,128433,0.720763
5343,4,486729,0.7177818
5343,5,2860,0.71651125
5343,6,498955,0.7032091
5343,7,413368,0.70205367
5343,8,304578,0.6991223
5343,9,539473,0.69827497
5343,10,18483,0.69793475
547,1,285041,0.77520156
547,2,50081,0.7660217
547,3,80913,0.76333386
547,4,417838,0.762807
547,5,418003,0.7607975
547,6,245228,0.75997144
547,7,523158,0.75607044
547,8,396694,0.75523853
547,9,135873,0.7533376
547,10,124230,0.7532948
6985,1,456436,0.8408284
6985,2,548705,0.72525555
6985,3,443354,0.6876632
6985,4,522319,0.68327296
6985,5,97842,0.68187606
6985,6,426960,0.68066967
6985,7,177298,0.68032676
6985,8,508184,0.6802236
6985,9,267067,0.6747415
6985,10,431610,0.674297
2154,1,171856,0.6952453
2154,2,534454,0.6934562
2154,3,141511,0.67927766
2154,4,287398,0.67781365
2154,5,253735,0.67708087
2154,6,231923,0.6695893
2154,7,592309,0.6679928
2154,8,333681,0.6675933
2154,9,554114,0.66521937
2154,10,528589,0.66508985
3394,1,445971,0.81222546
3394,2,342258,0.77852476
3394,3,437875,0.76580065
3394,4,383399,0.76373386
3394,5,454896,0.76217675
3394,6,172374,0.76101923
3394,7,7208,0.7568402
3394,8,528034,0.7555795
3394,9,28291,0.75475323
3394,10,470758,0.7530799
5410,1,13975,0.75274384
5410,2,247371,0.7522963
5410,3,197138,0.74843043
5410,4,164702,0.74716103
5410,5,290879,0.74283445
5410,6,147530,0.7401885
5410,7,249017,0.73856485
5410,8,98356,0.73607975
5410,9,348550,0.7360451
5410,10,126559,0.72989136
810,1,43217,0.7814283
810,2,310103,0.7602422
810,3,46386,0.752057
810,4,329713,0.7487338
810,5,346134,0.7425612
810,6,150543,0.7413733
810,7,298638,0.74134815
810,8,541682,0.74009144
810,9,152027,0.735669
810,10,281045,0.7347977
3033,1,571430,0.7763023
3033,2,32610,0.7573825
3033,3,41922,0.74665034
3033,4,308319,0.7435053
3033,5,394059,0.7427993
3033,6,44955,0.7419217
3033,7,116009,0.7394728
3033,8,486965,0.7379886
3033,9,371094,0.73539674
3033,10,121551,0.7347046
8332,1,445526,0.80926543
8332,2,13260,0.8068447
8332,3,259659,0.7979288
8332,4,232261,0.794772
8332,5,228217,0.7911551
8332,6,50726,0.7838731
8332,7,195392,0.78160954
8332,8,167304,0.7754241
8332,9,115652,0.77358085
8332,10,25080,0.7710407
1469,1,416006,0.71760845
1469,2,444589,0.7011311
1469,3,91576,0.69983315
1469,4,124912,0.69594485
1469,5,384583,0.69100064
1469,6,97688,0.6900077
1469,7,14870,0.6886461
1469,8,244305,0.688549
1469,9,393759,0.6884776
1469,10,355554,0.6882686
10812,1,314455,0.80080795
10812,2,46737,0.75594515
10812,3,407316,0.7536953
10812,4,291460,0.7475453
10812,5,594652,0.74692786
10812,6,46767,0.7446733
10812,7,451935,0.74420345
10812,8,301266,0.7362964
10812,9,488954,0.7338656
10812,10,126007,0.7328409
3512,1,115042,0.80767626
3512,2,466835,0.7959703
3512,3,121256,0.7496293
3512,4,389985,0.74434775
3512,5,232388,0.7397547
3512,6,295738,0.73830223
3512,7,460174,0.7360985
3512,8,326129,0.73494923
3512,9,47450,0.73284864
3512,10,451737,0.7326368
4102,1,369439,0.7994504
4102,2,597437,0.79282963
4102,3,162488,0.79140973
4102,4,535737,0.7868266
4102,5,553377,0.7758942
4102,6,241101,0.7756038
4102,7,135176,0.7755722
4102,8,556163,0.7728736
4102,9,203521,0.768932
4102,10,327978,0.76879203
3566,1,408123,0.77495825
3566,2,269384,0.77391934
3566,3,358154,0.76740944
3566,4,99943,0.76541823
3566,5,138096,0.7580911
3566,6,533354,0.7567886
3566,7,498378,0.7565651
3566,8,325566,0.75632596
3566,9,551627,0.75631344
3566,10,206841,0.7561821
94,1,354716,0.83136356
94,2,245447,0.8293791
94,3,274721,0.8281326
94,4,201546,0.79914
94,5,378484,0.773834
94,6,233751,0.7633932
94,7,153520,0.7633687
94,8,292748,0.76096696
94,9,399199,0.7589377
94,10,92144,0.7584955
2551,1,413832,0.7444385
2551,2,143100,0.7204901
2551,3,450742,0.7179329
2551,4,72965,0.6820926
2551,5,482638,0.6773298
2551,6,294517,0.67258894
2551,7,580169,0.66382605
2551,8,370066,0.6632966
2551,9,446137,0.66326654
2551,10,229249,0.66214335
2399,1,343489,0.8241618
2399,2,43152,0.77897036
2399,3,562259,0.7734996
2399,4,388260,0.7583763
2399,5,67365,0.7487247
2399,6,16961,0.74623084
2399,7,485054,0.74332786
2399,8,571620,0.7420484
2399,9,437402,0.73503506
2399,10,416975,0.73353195
